,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,theme_23,theme_24,theme_25,theme_26,list_cell_codes
6148,0.7244137893519867,0.0,0.10881593449418832,0.18225552135014653,2.1614143108091377,0.0,0.14181420729624647,0.0,0.0,0.19349368587620827,0.0,2.081064735425741,0.0,0.0,2.4834970010642885,0.0,0.0,0.0,0.7095366020593115,0.0,0.5802971409381201,0.016280564754272864,0.0,0.8746646622626101,0.0,0.3718943083608387,1.0
6149,0.0,0.0,0.0,0.0,1.1330932909698679,0.0,0.3187857205879551,0.4553772368456609,0.25223458780401226,0.11254513627612052,0.0,0.5491363291626716,0.7490841216405094,1.570643372141253,0.055827469754755624,1.1509837157287335,0.5702533330115679,0.0,1.7884522251268833,0.0,0.0,0.0,0.0,0.252219401507609,0.0,0.0,2.0
6150,0.0,0.3583729940774506,0.0,0.0,0.0,0.0,0.08756619275722069,0.0,0.11904380773434835,0.0,0.5884695825733447,0.0,1.1936333225899867,1.5942428837513476,0.0,0.6037449758772778,1.5907845589112533,0.43441981429288506,0.9442430615722852,0.0,0.18129838991731861,0.0,0.9239233120282001,0.0,0.18664631544439977,0.0,2.0
6151,2.1818508405055526,0.0,1.366636448314618,0.0,0.018470429083727168,0.0,0.0,0.46297843808679234,0.0,1.003553555151984,1.197256953716212,0.31566795553410565,0.0,0.0,3.181581415801044,0.0,0.3803270265824303,0.0,0.6149573097978541,0.18501803516724055,0.0,0.5016970773759075,0.0,0.0,0.0,0.20276418178493547,1.0
6152,0.0,1.2772175413622875,2.380478563030736,1.1099883513261815,1.207509849132162,0.5760443093745142,1.363910179648251,0.0,0.4184298092931878,0.0,3.088193667397586,1.018334774686715,0.6962699389710671,0.6623854254998172,0.0,0.0,0.0,0.0,0.0,0.0,1.120343914892999,0.0,1.2155274915702794,0.0,0.0,0.0,6.0
6153,0.0,0.0,0.0,0.8880457412488089,0.8165344652901181,0.01295332757327833,0.08228890535993044,0.43097592650087935,0.0,0.42836685289472687,0.0,0.27173812746782616,0.0,1.2764249595729387,0.35278701195661333,1.6427361788399168,0.0,0.0,0.0,0.0,0.0,0.07053797972956533,0.0,0.41227469526167526,0.0,0.20334558940962447,0.0
6154,0.0,0.0,0.0,0.862377726441281,0.0,0.0,0.42996204233804186,1.0448346593376243,0.30854298282985887,1.5375047805070685,0.0,0.14318803326780977,0.38914397034332865,0.9440180447153432,0.2581887787962668,1.2674748781077418,0.0,0.19883215927925102,0.36246252680316526,0.0,0.0,0.0,0.0,0.5798009506490527,0.0,0.0,0.0
6155,0.0,0.0,0.0,0.8383001491704449,3.2256758079130132,0.0,0.20577296022944855,0.0,0.0,0.11670608090534179,3.063529215037763,0.0,0.0,1.516378424904925,0.36126433449692025,1.3721077601691989,0.0,0.0,0.4981527733709852,0.0,0.23533201489736363,0.13720751325047764,0.0,0.0,0.07462175871688534,1.921239844527217,0.0
6156,0.0,1.9929445807076593,3.345469893119225,0.0,3.0987434772181186,3.2294162114030764,0.0,4.303622946722393,0.7266005934168233,3.980458763372048,0.13731418398499592,0.0,0.0,2.2692150067447936,0.0,0.0,2.668469950586457,0.0,0.0,1.5532733198396136,0.0,0.0,0.0,0.0,0.6154352314358753,0.44713708626824417,5.0
6157,0.0,1.8938573855129077,3.787356156912883,2.492457298016445,0.0,0.0,0.020903014612338053,1.7460816782322512,1.24181345148138,2.013214216960204,1.2464451084592194,0.0,0.2035976856613874,0.6131112811479557,0.0,0.0,0.0,0.5886966376628546,0.7743155845867036,0.0,0.0,0.0,0.0,0.0,0.2314969307665009,0.0,6.0
6158,0.0,0.47925622276342783,0.2246755836941918,0.0,2.237751982991154,0.0,0.2777077217108136,0.0,0.0,0.0,0.9088465024465825,0.7603122460690451,0.0,1.9395685226184367,0.0,0.0,0.24182343202873363,0.0,1.196795262871957,0.0,0.8618817680876176,0.552251496293532,0.9451912487575476,0.0,0.0,3.34075038897505,5.0
6159,2.049778810530032,0.0,1.2247286682683904,0.0,1.0176092315268508,0.0,0.0,0.03691236682831274,0.5834456919413618,0.0,0.0,0.0,0.0,0.0,3.2165288447142264,0.0,0.16791351003387656,0.0,0.348074066184025,0.5511859487197747,0.0,0.0,0.8467742524932419,1.0498147590427416,1.1529468792023816,0.009158647731043293,1.0
