gene_id,Cell type,9JD4 B Memory,9JD4 B Naive,9JD4 Basophils LD,9JD4 CD4+ effector,9JD4 CD8 activated,9JD4 MAIT,9JD4 mDCs,9JD4 Monocytes C,9JD4 Monocytes NC+I,9JD4 Naive T cells,9JD4 Neutrophils LD,9JD4 NK,9JD4 pDCs,9JD4 Plasmablasts,9JD4 VD2-,9JD4 VD2+,925L B Memory,925L B Naive,925L Basophils LD,925L CD4+ effector,925L CD8 activated,925L MAIT,925L mDCs,925L Monocytes C,925L Monocytes NC+I,925L Naive T cells,925L Neutrophils LD,925L NK,925L pDCs,925L Plasmablasts,925L VD2-,925L VD2+,DZQV B Memory,DZQV B Naive,DZQV Basophils LD,DZQV CD4+ effector,DZQV CD8 activated,DZQV MAIT,DZQV mDCs,DZQV Monocytes C,DZQV Monocytes NC+I,DZQV Naive T cells,DZQV Neutrophils LD,DZQV NK,DZQV pDCs,DZQV Plasmablasts,DZQV VD2-,DZQV VD2+,G4YW B Memory,G4YW B Naive,G4YW Basophils LD,G4YW CD4+ effector,G4YW CD8 activated,G4YW MAIT,G4YW mDCs,G4YW Monocytes C,G4YW Monocytes NC+I,G4YW Naive T cells,G4YW Neutrophils LD,G4YW NK,G4YW pDCs,G4YW Plasmablasts,G4YW VD2-,G4YW VD2+
LINC01506,Neutrophils LD,0.4978425339,0.0689127148,0,0.1891100825,0.0663548334,0,1.4066,5.1424,8.2176012605,0,100.2618,0,0,0,0,0,0,0.3230960173,0,0.0752500668,0,0,1.3429,0.7458,9.0459973684,0,73.2487,0.8187,0.3108,0.1842,0,0,0,0.6844061318,1.2758,0.1981995431,0,0.5115,1.2648,5.9116,11.017241935,0.5077257401,206.4771,0,0.3643,0.6083,0,0.5792,0.4695736842,0,1.3061,0.0752729596,0.0842932987,0,0.8301,9.0331,9.9399760234,0,108.5909,1.802,0.3682,0.2061,0.9506,1.402
LINC01644,MAIT,0,0,0,3.2993384942,0,33.9457,0,0,0,0,0,0,0,0,0,0.7527,0,0,0,0.9722828137,0.0199292284,7.672,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1150340021,0.6596659323,58.6434,0,0,0,0.8297009041,0,0,0,0,0,0,0,0,0,5.5282817515,0.1289865503,36.6199,0,0,0,0,0,0,0,0,0,5.0781
LINC01724,pDCs,0,0.1897649485,0,0,0,0,0,0,0,0,0,0,37.0603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.135,0,0,0,0,0,0,0,0,0,1.0571,0,0,0,0,0,53.3226,0,0,0
LINC01781,B Memory,84.353667873,14.883504811,0.5921,0.2770006578,0,0.4757,0,0.3925,0,0,0.6003,1.5588,0,20.9577,0,0,48.25001719,1.9996089521,0,0.1165340163,0.0634446846,0,0,0,0.2010473684,0.630795541,0,0,0,12.5137,0,0,49.517662198,5.549296447,0,0.1377232817,0.2591055862,0,0,0,0,0.2841104591,0.4262,0,0.8104,12.3345,0,0.6332,92.798125359,21.458687475,0,0.172045001,0,0.4822,0,0,0,0,0,0,0,45.621,0,0
LINC01986,Basophils LD,0,0,17.4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7811,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02085,Monocytes NC+I,0,0,0,0,0,0,0.2979,0.7631,7.9880621849,0,0.268,0,0,0,0,0,0.0488050385,0,0,0,0,0,2.0673,4.8618,27.3043,0,1.0352,0,0,0.0549,0,0,0.4966589812,0.5400147278,0,0,0,0,1.7796,2.985,28.626798387,0,1.499,0,0,0,0,0,0.1234143541,0.8169777778,0,0,0,0,0.5172,0.9703,11.120724854,0,0.2672,0,0,0,0,0
LINC02185,Monocytes NC+I,0.4849479638,0.0352742268,0,0,0,0,0.9558,0.5387,10.715695378,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1357,0.5352,9.8195105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2383,1.1714,19.639095161,0,0,0,0,0,0,0,0,0,0,0.1446745837,0,0.2149,0.1951,1.7461,13.796064327,0,0,0.2843,0.1859,0,0,0
LINC02218,Neutrophils LD,0,0,0,0,0,0,0,0,0,0,31.3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4077,0,0,0,0,0,0,0,0.3783,0,0,0,0,0,0,0,20.2085,0,0,0,0,0,0,0,0,0,0,0,0,0.3416,0,0,30.1843,0,0,0,0,0
LINGO2,NK,0,0,0,0,0,0.6409,0,0,0,0,0,8.981,0,0,0.6934,0,0,0,0,0,0.4036418447,0,0,0,0.4865578947,0,0,13.3577,0,0,2.3759,0.6504,0.1040053619,0.2187907736,0,0,0.1033359559,0,0,0.038,0.232133871,0,0.0384,7.8968,0,0,2.3121,1.146,0,0.0281640404,0,0.027271733,0.2501079519,0,0,0,0.0211330409,0,0,15.1739,0,0,1.216,0
LIX1,B Naive,2.1465665158,13.357727491,0.7279,0.3289343918,0.1373930412,0.3714,0.1274,0.5196,0.293212605,0.2684765891,0.2941,0.4362,0.116,0.0541,0.1474,0.5494,1.0325247184,14.16149583,0.2547,0.3077907572,0.3391898216,0.1174,0.1444,0.3062,0.1163078947,0.5128085246,0.1138,0.8106,0.2704,0.0268,0.0952,0.5959,0.8878930295,7.577117765,0.719,0.4609196001,0.3881512982,0.2169,0.0705,0.1409,0.2286354839,0.2267165573,0.2408,0.6462,0.1843,0.0497,0.309,0,1.4193698565,14.054547273,0.7511,0.2476828,0.204051463,0.3433,0.1361,0.1146,0.2005002924,0.1586947052,0.1883,0.1531,0.1856,0.0589,0.3056,0.2083
LIX1-AS1,B Naive,3.9077167421,17.494309278,0,0.0413184906,0.0837811751,0,0.3453,0.0619,0.0381302521,0.3129004547,0,0,0.5754,0,0.2684,0,2.8355505631,28.595038826,0,0.2042005122,0.4991426238,0.0852,0,0,0.0568605263,0.2004983607,0,0.073,0,0,0,0,0.6997308311,10.227852779,0.2196,0.2483098066,0.0816653029,0,0.1141,0.0667,0,0,0,0.1755,0.1285,0.0266,0.0933,0.4793,0.7139358852,15.910904242,0.2072,0.0722790927,0,0,0.1327,0,0,0.1754153666,0,0,0,0,0,0
LLNLF-173C4.1,Neutrophils LD,2.3861190045,2.220756701,2.7339,3.024004503,4.5072373708,4.5213,0,7.1816,0.0025210084,2.8933237541,73.813,1.9897,0.0152,0.36,6.4556,3.263,2.9710630113,0.0140341592,0.007,1.4895959317,0,1.9938,0,13.2473,13.232960526,4.0670548852,256.469,0,0,0.2635,0,2.1644,0.5387796247,4.6453919771,0,0.3208778308,0,0,0,11.3014,11.214919355,2.3008770431,69.2185,1.2879,0,0.9936,1.8072,2.5389,2.4937598086,1.2298650505,0,2.3063910299,0.0536271354,0,2.9774,16.1734,7.0873114035,0,114.0139,1.4129,1.6137,0,4.4454,0.816
LLNLF-173C4.2,Neutrophils LD,1.857058371,0.6092646048,0.362,1.0773070745,2.9935836205,1.0102,1.1629,0,1.2867542017,4.4507647544,55.6291,0.2056,1.2953,0.3387,1.6086,0,0,2.1137431185,0,2.0574135264,2.821133149,2.9394,0.5891,0,0.7808368421,6.887680918,115.418,0,0.8123,0,0.4296,1.401,0.2244530831,4.3136354155,0,0.2889648854,0.4802313139,1.451,0.8118,11.6448,3.8572403226,0.8952917213,103.668,0,0.6265,0,0,0,2.2076803828,2.7827248485,1.1994,1.4293908449,0.1106376829,1.2073,0,7.6713,3.5478137427,2.0165986805,163.643,2.041,1.5964,0.6905,0.7296,1.9488
LOXL3,Monocytes NC+I,2.6164647059,0.6508955326,1.0369,0.3509228382,0.5741422944,0.1458,14.5561,21.1767,49.849059244,0.449061915,3.6491,0,0.2334,0.4781,1.0966,0.2359,0.6491305276,1.9437311559,0.3556,0.282535761,0.5533367429,0.2405,11.4798,18.615,30.947171053,0.8446362623,2.0709,0.428,0,0.5822,0.7892,0.1596,6.7798348525,5.4187632092,0.2937,0.4049072308,0.3202526357,0.4653,10.4994,27.1076,47.216067742,0.3960009573,3.728,1.2317,0.1698,0.2418,1.4568,0.3432,5.1761004785,2.4972559596,0.2703,0.3263475296,0.9043241859,0.0586,15.2562,21.3018,44.725673099,0.5148650075,4.2314,0.5204,0.2779,0.9363,0.3834,0.0642
LPAR1,Monocytes C,0,0.176209622,0.0602,0,0,0,2.0724,13.7554,1.6485651261,0,3.1152,0.7197,0.2389,0,0,0,0,2.379976291,1.5909,0,0,0,4.0195,19.8212,3.2975657895,0,1.4161,0.4391,1.0705,0,0,0,1.918747185,1.9456186246,0,0,0.0418823761,0,2.1779,12.2985,4.1419,0,0.8418,1.3812,2.2434,0.2069,0,0,0.9749215311,2.0210642424,0.1433,0,0,0,5.3124,33.8062,4.965654386,0,6.9811,0.0428,0.0873,0.3234,0,0
LRG1,Neutrophils LD,1.2280054299,2.1030295533,3.4504,1.3434328848,0.841464172,0.4797,8.5538,13.4226,3.1420466387,0.7250668093,320.45,0.6931,0.3466,0.4005,1.1788,0.9217,2.823205987,1.6928876701,1.8947,0.7887921604,1.1213812516,0.9916,3.9606,7.7259,2.0395710526,1.0508335082,751.786,1.1336,1.9481,0.1599,0.7222,0.7591,1.4819563003,6.1708840688,1.4126,1.1525726924,0.7557083399,0.4591,12.7296,16.1434,4.1298241935,0.7521352243,399.744,1.7876,0.6175,0.5011,0.7502,0.5616,1.5436090909,3.6784317172,2.9969,0.9874116768,0.7050294714,0.9108,7.0299,19.757,3.4529766082,0.9762036913,535.209,0.6917,0.3795,0.484,0.4969,0.582
LRP1,Monocytes C,2.7922678733,3.1552587629,5.193,2.0217730953,0.4137295913,0.34,37.0355,89.9686,60.35942521,2.1604518766,0.9277,0.5896,1.966,0.3473,0.7299,1.5543,3.7411234143,4.5305684624,2.9387,1.2473456867,1.6700707464,1.5906,47.9607,66.4275,62.712965789,3.8073539016,0.9715,1.1091,5.2135,0.3769,2.065,1.7671,9.4617579088,10.843129226,2.8913,1.1465779566,1.0137781275,2.3469,27.9613,60.0639,40.649974194,1.5446120191,0.4095,0.329,0.3606,0.7163,0.9745,1.0317,3.4589650718,5.1527822222,3.7254,1.2543221065,0.5862916942,3.146,42.0249,95.7325,43.779392982,1.4475249875,1.6423,1.8353,1.6788,1.4393,1.4806,2.4547
LRRC4,Neutrophils LD,0.1650561086,0.047532646,0.5294,0.1816300443,0,0.6581,0.0501,0.432,0.9053684874,0.4786478693,17.7241,0.1043,0.4803,0.1195,0,0,0.2908342027,0.271932265,0.9821,0.11924683,0.3713378236,0.0615,1.1887,0.8753,1.9841236842,0.0402516721,17.74,0,0.2342,0.0557,0.1908,0.1047,0.2955297587,0.0171079083,0.6682,0.0598795524,0.2460062156,0,0.7123,0.1744,1.3011725806,0.075198635,4.8251,0.0372,0.2178,0.0231,0.3617,0,0.0066583732,0.0897466667,2.2944,0.3150848215,0.2697773242,0.2213,0.3155,2.0919,1.2180921053,0.1411534324,22.4818,0.0269,0.4379,0.3882,0.3874,0.1737
LRRC36,pDCs,1.8274361991,3.8631512027,2.0451,1.4920137723,1.5046103397,1.3681,2.7589,1.7778,1.5737260504,2.3023424222,0.6005,4.5422,42.2792,0.5332,2.9025,1.2949,0.859390575,1.1594586244,1.3623,0.9980578471,1.0310861272,1.664,1.3785,0.8922,2.1277052632,1.4476090492,0.6894,1.5177,44.9973,0.0834,1.8646,1.3764,0.3201246649,1.7787632665,2.5749,2.3611791816,1.7634648308,1.8401,2.3483,2.2145,1.0717387097,2.9170920227,1.0311,1.8716,50.7326,0.2797,0.5183,0.9775,1.6990516746,2.0981369697,3.596,1.4455142603,1.1327506371,1.5393,1.5933,1.2969,1.3599488304,2.2936703023,2.7913,2.058,56.9025,0.1956,2.3953,1.617
LRRK2,Neutrophils LD,19.709930317,19.33977457,0.0956,0.0923146872,0.0211125882,0,17.7971,72.0405,44.9596,0,228.8979,0.1965,5.4216,0.2225,0.0221,0.0253,10.911637878,20.87376507,0.0688,0.2120527394,0.1140781352,0,27.3643,59.7421,41.293357895,0.2260366557,207.9204,1.6804,4.9316,0.4,0.0279,0.0153,11.625635389,23.778873352,0.3565,0.058965733,0,0,15.5789,62.4129,46.074408065,0,301.1599,1.4539,4.9411,1.0587,0.1015,0,11.151741148,20.249730303,2.3354,0.3330069485,0,0,18.2333,77.0917,44.105528363,0.0147218473,240.3921,0.1293,4.4229,1.4906,0,0.0277
LRRN3,Naive T cells,1.4962669683,1.2780649485,0.7661,14.956700706,4.5891191695,1.4784,0.4395,0.0604,0.3046815126,194.50991312,0.1858,0.4692,0.6528,0.0582,4.9185,16.4255,0.4797118554,1.1800133165,0.0468,20.338270698,0.6539871827,0.8866,0.0532,0.0595,0.7557789474,226.46689449,0,0.4368,0.1026,0.0458,0.1306,6.9271,0.5467310992,0.5134064183,0.4882,16.711549212,1.9289470496,0.8571,1.1625,0.3503,0.3156709677,131.12872794,0.1612,0.8094,0.9216,0,1.9886,0.9407,0.6221822967,0.9485927273,0.6073,18.204484109,3.0193993157,1.3512,0.2833,0.1256,1.7589230994,241.27185141,0.072,0.5856,0.9015,0.0681,5.2812,13.5034
LTK,MAIT,5.1358058824,1.6845945017,0,5.6916832197,0.2531540456,90.8237,0.8647,0,0,0.4510202015,0,0.0923,34.2906,7.0245,0,0.6313,4.5446298162,0.0631239251,0,2.9603399183,0.235181905,68.8248,0.4827,0,0.0279157895,0,0,0.3755,23.0975,9.3371,3.6131,3.1728,3.2034324397,0.2584574785,0.0356,11.315889061,0.8406541306,64.5891,0.5197,0,0.4646306452,0.475761248,0,0.2083,18.2174,13.9614,0.4545,1.606,4.4040287081,1.1253692929,0,6.95100209,1.0346770175,72.5075,0.4194,0,0.0348649123,1.3453396359,0.892,1.3038,27.4892,10.7844,1.3095,4.7388
LUCAT1,Neutrophils LD,0.4907475113,1.1156790378,1.4,0.8919211159,0.9020208928,1.023,0.2559,18.0472,1.8037420168,0.2608270571,291.2587,1.2339,0.4232,0.068,0.7167,1.6248,0.3607632484,0.9761655384,0.2178,1.0059394061,0.8215812516,0.3164,3.6139,14.2845,3.4724342105,0.8394918689,261.1275,0.2606,0.3607,0.1124,0.4504,0.2995,2.614391689,6.6307141547,1.0701,1.0890574825,1.4111380016,0.1875,1.6143,38.6779,4.8223435484,0.2058068605,160.7077,1.3258,0.1448,0.1465,2.4028,4.9785,0.2840827751,1.2964670707,0.2366,0.6194723361,0.6238762388,0.5395,1.2512,10.6303,0.9590400585,0.1152380491,284.2847,1.2448,0.2839,0.3557,0.3273,0.8999
LY96,Neutrophils LD,8.7377927602,5.7676316151,1.449,6.2744972551,2.7493278845,0,18.5256,21.4874,23.23159958,2.0295909067,115.8125,0,15.6517,3.4842,0.6589,0,5.0778261411,3.0415999208,2.9846,10.089585419,0.0724170897,1.078,16.7307,13.1556,16.996597368,2.8746971803,124.5462,0,14.6476,4.1865,0.3961,0.7415,5.3312876676,4.5089075645,2.4107,5.0495052443,0.4978131393,0.3622,13.2954,20.5655,30.333232258,5.0427232937,232.915,0,7.0364,1.1605,2.8356,0,10.240547368,7.1913973737,19.3278,7.1519005414,1.3309167296,0,22.9619,35.2894,37.007873684,1.5699548856,158.639,0.2553,21.3358,5.5568,0.6209,0.61
LYPD2,Monocytes NC+I,0.1746773756,0,0,0,0,0,0,0,12.230920168,0,0,0,0,0,0,0,0,0,0,0.2242703786,0,0,2.1074,0,28.081728947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.021248387,0,0,0,0,0,0,0,0.3063478469,0.2118553535,0,0,0,0,0,0,14.069638596,0,0,0,0,0,0,0
LYZ,Monocytes C,236.72432941,405.5957457,532.3767,6.6219037316,1.1221453635,1.0203,10734.1455,22326.3555,3330.3485483,3.0925938486,1711.4637,49.8142,158.951,34.0506,0.3261,1.792,556.56101725,527.64131353,1326.4918,10.862736674,2.2621258105,0.3215,15053.1025,26337.0371,3066.2752947,7.5622032787,1297.2915,68.7536,1351.7338,82.9253,0.8174,3.4556,1344.8863491,2346.8611852,272.0986,7.2043624354,1.5053313926,1.246,10532.6484,17456.1504,1292.0185452,3.3765836022,1114.4955,101.094,30.6881,214.805,2.1621,1.6006,597.70856316,612.92870606,261.7827,5.272185822,0.4259845446,2.1006,6004.439,11014.6055,1444.9598289,3.8958145816,225.46,32.2957,86.5281,86.5751,2.3103,1.4644
MANSC1,Neutrophils LD,0.6971393665,1.5322515464,4.3044,2.0622862636,1.0620081733,0.9819,2.2179,1.6143,2.6726092437,3.0160675715,108.1893,1.5454,2.488,0.261,2.2848,1.1339,1.6610793124,1.445468736,1.8549,1.6420639866,1.1608024127,1.8053,1.2261,1.7967,1.3657868421,2.285545377,139.3883,2.2359,0.7551,0.151,1.209,1.0894,0.6291324397,1.5023959885,4.5598,1.6095404715,0.9785073958,1.1024,1.3889,3.7018,2.0322419355,2.6272074809,40.1791,0.8674,1.0342,0.1833,2.2218,0.6509,1.7163129187,1.528719596,5.561,1.8825244021,1.388516824,1.3427,1.6784,2.1633,2.7160842105,3.020555704,118.7117,1.6562,0.909,0.7232,2.8201,1.3939
MAP1A,pDCs,0.0321339367,0.0055230241,0.1976,0.7698928059,0.016236665,0.3934,0.131,0.0094,0.0772382353,0.3362903004,0.4252,0.2584,72.851,0,0.1981,0,0.1852713693,0.0124583075,0.5061,1.1940653304,0.2816948228,0.7393,0,0,0.1054473684,0.0594232787,0.2088,0.2032,39.2947,0,0.3334,0.2009,0.2955174263,0.0709132378,0.0888,0.6166006622,0.1136346184,0.7843,0.1567,0.0835,0,0.026207215,0.0308,0.2595,70.1542,0,0.196,0,0.0095655502,0.2019410101,0.0314,0.718458624,0.099539429,0.1322,0.0824,0.01,0.0520906433,0.284599549,0.6071,0.0751,60.7295,0.0056,0.0123,0.1332
MAP1LC3A,Neutrophils LD,4.4038683258,1.3314938144,5.3459,2.4973521289,4.7621806335,2.6918,0.2883,1.692,2.0252079832,0.2919789159,47.9058,3.1066,1.6086,1.481,7.111,4.4067,5.7251035566,1.1653640115,2.5531,5.979578248,1.9391190751,1.6868,0.388,0.7626,1.3741421053,0.1895783607,26.2711,1.4327,1.4909,0.7378,2.594,3.8576,3.4351552279,4.0507112321,1.6423,2.2000083896,5.533902439,1.2063,1.2167,1.1034,0.6225935484,0.9041021627,45.4798,1.113,2.524,1.147,0.8212,2.3118,10.923103828,2.0465810101,1.385,2.4281574454,3.1984130722,3.3136,0.7436,1.2408,0.9855710526,0.4707050109,89.5546,4.3961,3.3913,0.591,4.3041,1.8105
MARCO,Monocytes C,0,1.3605773196,0,0.0037956405,0,0,7.3908,28.9323,25.280555042,0,0,0,0.0671,0,0,0,0,0,0,0,0.0455423976,0,3.6797,4.5599,2.2932184211,0,0.0894,0,1.5265,0,0,0,3.3046844504,5.0050105444,0,0,0,0,10.8553,33.4997,18.424819355,0,0,0,0,0.4841,0,0,4.837823445,2.5980525253,0,0.1115578154,0,0.0708,18.1268,67.9861,57.987738012,0,0.0736,0.2946,1.5043,0.4162,0,0
MARVELD1,mDCs,0,0.681661512,0,0.0698272515,0.465100476,0.3769,9.5167,9.4802,4.5899537815,0.6898367344,0.0408,2.1766,0.6139,0.1024,0,0,0.9554388856,0.1274845445,0,0.0032922049,0,0.4798,18.2377,12.6627,2.6083078947,0.437093377,0,0,6.8948,0.0167,0,0,0.7351474531,0,0,0.330174957,0.0690977183,0.4899,11.6663,8.7538,1.3912967742,0.4446926254,0,2.3179,0.6356,0,0,0,0.7823995215,0.8458121212,0,0.4253609402,0.2135270175,0.9907,18.4273,9.3801,3.9669769006,0,0,0.2914,1.3522,0.1494,0.3334,0.2713
MDS2,Naive T cells,14.154639819,12.727541237,0.6481,39.804114442,0.550013655,2.1222,0.4902,0.3816,0.558555042,93.515123286,0.4332,0.6161,0.7744,0.4732,0.7532,16.8278,27.779886366,29.583977206,1.114,58.429767186,0.9127593616,3.6097,0.8595,0.3254,0.7238447368,150.30189134,1.0546,0.8864,0.5602,3.3681,0.4299,3.9725,20.15758445,15.20848384,2.7755,50.01138928,0.6175825334,7.4673,0.6152,0.5976,0.2861548387,111.27307027,0.5846,0.5521,0.7967,0.3955,2.5571,1.2738,24.761340191,32.895128081,0.5597,37.93763736,0.2149620104,2.2829,0.3878,0.402,0.5819163743,104.03103469,0.7932,0.8068,0.226,3.404,1.7467,4.8832
ME1,MAIT,0.3330963801,0.4569175258,0,0.9933788901,0.0868701789,37.5076,0.4589,4.7605,1.0723029412,0,0,0,0,0,0.564,3.269,0,0.1682887288,0,0.585760052,0.1153797437,44.9971,0,2.5516,0.4968131579,0.2980622951,0,0.281,0.2414,0,2.5666,15.2029,0.8375372654,0.960994957,0,0.9638686267,0.6916286389,44.9,0,2.6293,0.5938467742,0.0423305797,0,0,0,0,0,2.1775,0.0457779904,0,0,1.6713994929,0.0726162105,29.2587,0.0329,2.8885,0.405055848,0,0,0.37,0.5967,0,0,7.8777
MEG3,Monocytes NC+I,0.1281294118,0.2619969072,0.6221,0.3093011841,0.0872691449,0.1543,0.3416,0.0787,7.5152773109,0.2442851297,0.3112,0.1437,0.3294,0.0546,0.263,0.0382,0.9657258447,2.4360426647,0.499,0.1438995917,0.1844508419,0.3613,0.1626,0.0807,50.629536842,0.157756918,0.5653,1.5091,0.0876,0.0163,0.2185,0.1786,0.027175067,0.1011653295,0.3453,0.1673867633,0.0916365854,0.0644,0.0389,0.0812,12.705872581,0.1956250133,0.1667,0.0889,0.4383,0.0285,0.2976,0,0.3938444976,0.2047614141,1.2903,0.2060355924,0.2489420009,0.1653,0.3283,0.4855,12.757997953,0.156816018,0.2873,0.2351,0.1192,0.0535,0.3788,0
MEIKIN,Monocytes NC+I,0.813761086,2.5712900344,0,1.2333350078,0.8911114065,1.7424,2.3435,0.7756,14.668182353,1.2535220201,0,0,0,0,0,0.4883,0,0,0.2829,1.4786529324,0.5906994974,0,2.7376,0.7808,16.870715789,1.2646792131,0,0,0,0,0,2.3609,0.4019276139,2.1624305444,0,2.8605329559,0,0,1.6696,0,5.9753516129,2.7406060982,0,0,0,0,0,0,0.1990009569,0.2508054545,0,1.1722957925,1.1511854176,0,5.238,0.4275,9.8137833333,1.0741673626,0,0,0,0.3722,0,0
MERTK,Monocytes NC+I,0.441859276,0.6659140893,0,0,0.0033152798,1.4518,0,11.3651,26.880813866,0,0.4535,0,1.2377,0,0,0,0.4664387078,1.6118116673,0,0.3041050334,0,0,0.0318,5.8259,40.03805,1.8440508197,0,0.1118,0,0,0,0,0.2520209115,1.9100291117,0,0.007981625,0,0,0,4.7697,30.252832258,1.1087847367,0,0,0,0,0,0,0.9337555024,1.0166787879,0,0.7951845268,0,0,0,7.7867,40.864316082,0,2.1856,0.4867,2.058,0.3073,0.2998,0
MGAM,Neutrophils LD,0,0.5181305842,2.1942,0,0,0,0.2522,0.7621,0.3357668067,0,139.4505,2.3359,0.0121,0,0,0,0.063889508,0.1648995823,9.1706,0.0182883148,2.088937723,0,0,4.3709,0.4020947368,0,199.3217,4.8813,0,0.1443,2.5456,0,0.2893286863,0.3913247564,4.7799,0.0003197259,0,0.0219,0.1196,0.5834,0.89045,0,205.4023,3.6377,0,0,0,0,0.1218334928,0.3101721212,8.8518,0,0.015478386,0,0.0447,6.6203,0.0975143275,0.4567565726,160.0666,2.57,0,0.0447,0,0.02
MGAT3-AS1,Basophils LD,36.572047511,7.3977134021,198.931,0.2091826337,0,0,0,0,0.2479827731,0,0,0,0,7.6112,0,0,27.782889093,5.3425529276,147.691,0,0,0,0,0,0,0,0,0,0,2.1871,0,0,18.224435121,2.9160395989,429.949,0,0,0,0,0,1.2103,0,0,0,0,0.2905,0,0,24.390585167,11.431226061,257.214,0,0,0,0,0,0,0,0,0,0,6.5245,0,0
MIR181A2HG,NK,0.1976615385,0.3624329897,0,0.0453761512,0.6449436731,0,1.0314,0,1.0964810924,0.8185687572,0.2828,6.9511,2.2388,0,0,0,0,0.0558630825,0,0.1666768077,0.1382430761,0,0.1982,0,0.1018657895,0.2551819672,0,14.2034,2.8958,0,0.3853,0,0,1.1181862464,0,0.0389443782,3.2706920535,0,0,0.7162,0,0.1528424747,1.9213,11.101,0.2255,0,0,0,0,2.6432240404,0,0,0.5027889099,0,0.2393,0.7131,0.128472807,0.6981423751,0,9.3713,0.6835,0,0,0
MIR606,Monocytes C,0,0,0,0,0,0,3.4827,30.5604,16.99542605,0,0,0,0,0,0,0,0,0,6.2691,0,0,0,0,22.2525,12.637057895,0,0,0,0,0,0,0,2.0413640751,0,0,0,0,0,3.2621,4.2524,3.320066129,0,0,0,0,0,0,0,0,5.9936460606,0,0,0,0,16.0386,40.6115,16.069165497,0,0,0,0,0,0,0
MIR650,Plasmablasts,90.552909502,6.7568714777,0,0,0,3.911,0,0,0,0,0,0,0,1246.02,0,0,97.812785418,4.7444079078,0,0.7043638085,0,0,0,0,1.6615421053,0,0,0,0,990.412,0,3.7093,153.18453646,20.262668138,0,0,1.2469076318,0,0,0,0,2.3429383443,0,9.9449,0,754.323,0,0,207.4854067,35.89277697,0,0.151210601,0,0,0,0,0,0,0,0,3.4586,640.114,10.035,0
MIR2276,pDCs,0,0,0,1.4216892417,0,0,0,0,0,2.2979252518,0,0,28.1961,0,6.1399,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8929,7.0457,0,0,0,2.5491012121,0,0,0,0,4.4493,0,0,0,0,4.2164,29.8003,0,0,0
MIR4432HG,pDCs,2.2317402715,5.8647017182,0,0.0350074752,0,0,0,0,0,0,0,0,40.0187,0,0,0,2.9084358032,9.1276106662,0,0,0,0,0.1814,0,0,0,0,0,53.0417,0,0,0,1.0321946381,1.5948117479,0,0,0,0,0,0,0,0,0,0,45.23,0,0,0,0.8974526316,6.1297866667,0,0,0,0,0,0,0,0,0,0,49.6317,0,0,0
MIR4537,B Naive,75.914670136,323.97196907,0,2.8240742076,0.5815279829,0,0,0,0,0,0,0,126.048,98.2042,8.737,0,33.734473918,325.97824203,0,5.9637644543,0,0,0,0,0,0,0,0,60.9647,27.9063,0,0,28.598093834,209.23410372,0,5.9507782943,2.0073516916,0,0,0,0,0,0,0,96.0803,41.4321,9.0232,0,40.834767943,336.01226465,0,6.956557185,19.338624823,0,0,0,0,0,0,0,169.654,9.8435,7.905,22.7914
MIR4538,B Naive,36.841351584,102.57633746,0,1.4901682574,0,0,0,0,0,0,0,0,17.0184,11.9341,0,0,6.26991885,40.78515874,0,1.165206637,0,0,0,0,0,0,0,0,4.3456,2.5378,0,0,16.85082118,61.090264814,0,0.9432708648,1.6955216365,0,0,0,0,0,0,0,20.4812,19.3751,0,0,12.03485311,101.19700242,0,4.6837495374,0,0,0,0,0,0,0,0,20.6888,8.2922,6.6861,0
MIR4539,B Naive,247.32575566,867.36173883,0,31.549116206,0.7724766125,0,0,0,0,0,0,0,87.8591,184.26,0,0,133.16933017,483.27706244,0,6.9893291017,0,0,0,0,0,0,0,0,40.1432,0,0,0,175.19553083,564.91545444,0,26.769877453,5.1602228167,0,0,0,0,0,0,0,113.319,57.9166,11.6303,0,101.56825694,769.25116566,0,12.082229103,33.006749646,0,0,0,0,0,0,0,212.38,34.8467,0,0
MIR6774,pDCs,53.24409095,44.337089691,0,0,0,0,0,11.9445,23.711018067,0,0,0,252.096,0,0,0,86.941540605,102.18822859,0,0,0,0,64.2814,11.712,0,0,0,0,304.823,0,0,0,31.212896247,46.07438894,0,0,0,0,35.3032,13.5817,30.770422581,0,0,0,240.201,0,9.0232,0,12.488373684,68.907879394,0,0,0,0,19.1709,18.6959,21.425380994,0,0,5.9043,364.443,0,0,0
